provador3 <-  divulgacao5 Vizualizacao_externa2 (100.0 , 0.3 )

provador3 <-  variedade_cores3 variedade_tamanhos1 (50.0 , 0.6 )

provador3 <-  vitrine2 Vendedor2 (50.0 , 1.1 )

provador3 <-  atendimento2 divulgacao4 (50.0 , 1.1 )

provador3 <-  atendimento6 qualidade_produto2 (50.0 , 1.7 )

provador3 <-  formas_pagamento3 aparencia_loja5 (50.0 , 1.1 )

provador3 <-  aparencia_loja1 divulgacao3 (100.0 , 0.3 )

provador3 <-  qualidade_produto1 formas_pagamento4 (50.0 , 0.6 )

provador3 <-  localizacao2 Vizualizacao_externa3 (50.0 , 3.4 )

provador3 <-  Vendedor1 localizacao4 (60.0 , 1.4 )

provador3 <-  localizacao1 Vendedor3 (60.0 , 1.4 )

provador3 <-  aparencia_loja2 variedade_tamanhos5 (55.6 , 2.5 )

provador3 <-  formas_pagamento2 localizacao3 (50.0 , 4.5 )

provador3 <-  atendimento3 qualidade_produto4 (60.0 , 7.1 )

provador3 <-  atendimento5 tarde (75.0 , 1.1 )

divulgacao3 <-  Vizualizacao_externa1 localizacao5 (100.0 , 0.3 )

divulgacao3 <-  localizacao6 formas_pagamento3 (50.0 , 1.7 )

divulgacao3 <-  Vizualizacao_externa2 aparencia_loja5 (50.0 , 0.6 )

divulgacao3 <-  atendimento6 provador5 (100.0 , 0.3 )

divulgacao3 <-  qualidade_produto1 formas_pagamento4 (50.0 , 0.6 )

divulgacao3 <-  Vendedor1 localizacao4 (60.0 , 1.4 )

divulgacao3 <-  localizacao1 qualidade_produto3 (62.5 , 2.3 )

divulgacao3 <-  atendimento5 tarde (50.0 , 1.1 )

divulgacao3 <-  formas_pagamento5 variedade_tamanhos5 vitrine3 (50.0 , 0.6 )

divulgacao3 <-  variedade_cores3 vitrine2 noite (50.0 , 0.6 )

divulgacao5 <-  Vizualizacao_externa1 variedade_cores2 (100.0 , 0.3 )

divulgacao5 <-  formas_pagamento5 localizacao6 (50.0 , 0.6 )

divulgacao5 <-  variedade_cores3 provador5 (50.0 , 0.6 )

divulgacao5 <-  vitrine2 aparencia_loja5 (100.0 , 0.3 )

divulgacao5 <-  Vizualizacao_externa2 atendimento6 formas_pagamento4 (100.0 , 0.3 )

divulgacao5 <-  localizacao5 Vendedor3 vitrine5 (100.0 , 0.3 )

divulgacao5 <-  variedade_tamanhos1 Vendedor1 aparencia_loja2 (100.0 , 0.3 )

divulgacao5 <-  aparencia_loja1 qualidade_produto1 localizacao4 (100.0 , 0.3 )

divulgacao5 <-  variedade_tamanhos2 qualidade_produto2 atendimento3 (50.0 , 0.6 )

divulgacao5 <-  Vendedor2 localizacao1 formas_pagamento2 (66.7 , 0.8 )

divulgacao5 <-  Vizualizacao_externa3 variedade_tamanhos5 qualidade_produto5 (50.0 , 0.6 )

divulgacao5 <-  provador2 atendimento5 formas_pagamento1 (50.0 , 0.6 )

divulgacao5 <-  vitrine3 manha NaoRetornou (50.0 , 0.6 )

divulgacao5 <-  aparencia_loja3 tarde SimRetornou (50.0 , 0.6 )

provador5 <-  aparencia_lojanr localizacao2 (100.0 , 0.3 )

provador5 <-  formas_pagamento5 divulgacao5 (75.0 , 1.1 )

provador5 <-  variedade_cores3 qualidade_produto5 (50.0 , 0.6 )

provador5 <-  localizacao6 vitrine5 (50.0 , 0.6 )

provador5 <-  Vizualizacao_externa2 variedade_tamanhos5 (100.0 , 0.3 )

provador5 <-  localizacao5 aparencia_loja5 (66.7 , 1.7 )

provador5 <-  vitrine2 formas_pagamento4 (50.0 , 1.1 )

provador5 <-  Vendedor1 atendimento5 (75.0 , 2.3 )

provador5 <-  localizacao1 manha (50.0 , 2.8 )

qualidade_produto4 <-  variedade_tamanhosnr localizacao6 (100.0 , 0.3 )

qualidade_produto4 <-  formas_pagamentonr aparencia_loja2 (100.0 , 0.3 )

qualidade_produto4 <-  atendimentonr variedade_tamanhos1 (100.0 , 0.3 )

qualidade_produto4 <-  atendimento1 Vizualizacao_externa3 (50.0 , 0.6 )

qualidade_produto4 <-  variedade_cores6 formas_pagamento5 (100.0 , 0.3 )

qualidade_produto4 <-  divulgacao5 Vizualizacao_externa2 (100.0 , 0.3 )

qualidade_produto4 <-  variedade_cores3 aparencia_loja1 (100.0 , 0.3 )

qualidade_produto4 <-  localizacao5 formas_pagamento2 (50.0 , 0.6 )

qualidade_produto4 <-  provador1 formas_pagamento3 (50.0 , 0.6 )

qualidade_produto4 <-  vitrine2 formas_pagamento4 (50.0 , 1.1 )

qualidade_produto4 <-  atendimento2 divulgacao3 (50.0 , 1.1 )

qualidade_produto4 <-  atendimento6 Vendedor2 (50.0 , 0.6 )

qualidade_produto4 <-  localizacao2 vitrine4 (50.0 , 2.8 )

qualidade_produto4 <-  variedade_tamanhos2 provador5 (66.7 , 0.8 )

qualidade_produto4 <-  divulgacao4 vitrine3 (54.5 , 3.1 )

qualidade_produto4 <-  localizacao1 provador3 (50.0 , 2.8 )

qualidade_produto4 <-  Vendedor3 localizacao4 (50.0 , 5.7 )

localizacao6 <-  variedade_tamanhosnr aparencia_loja1 (100.0 , 0.3 )

localizacao6 <-  Vizualizacao_externa1 vitrine1 (100.0 , 0.3 )

localizacao6 <-  atendimentonr variedade_tamanhos1 (100.0 , 0.3 )

localizacao6 <-  variedade_cores6 provador1 (66.7 , 0.8 )

localizacao6 <-  formas_pagamento5 vitrine2 (100.0 , 0.3 )

localizacao6 <-  atendimento6 Vendedor2 (50.0 , 0.6 )

localizacao6 <-  formas_pagamento3 variedade_tamanhos2 (100.0 , 0.3 )

localizacao6 <-  qualidade_produto1 aparencia_loja2 (50.0 , 0.6 )

localizacao6 <-  divulgacao5 Vizualizacao_externa3 provador5 (50.0 , 0.6 )

localizacao6 <-  Vizualizacao_externa2 atendimento5 divulgacao1 (50.0 , 0.6 )

localizacao6 <-  qualidade_produto2 formas_pagamento4 Vizualizacao_externa4 (50.0 , 0.6 )

localizacao6 <-  divulgacao3 provador2 atendimento4 (100.0 , 0.3 )

localizacao6 <-  formas_pagamento2 atendimento3 noite (50.0 , 0.6 )

localizacao6 <-  variedade_tamanhos3 divulgacao2 qualidade_produto5 (50.0 , 0.6 )

localizacao6 <-  aparencia_loja3 SimRetornou formas_pagamento1 (50.0 , 1.7 )

qualidade_produto5 <-  variedade_coresnr (50.0 , 0.6 )

qualidade_produto5 <-  divulgacaonr (50.0 , 1.1 )

qualidade_produto5 <-  provador (66.7 , 1.7 )

qualidade_produto5 <-  formas_pagamento5 (52.9 , 4.8 )

qualidade_produto5 <-  provador5 (52.5 , 16.7 )

qualidade_produto5 <-  aparencia_lojanr localizacao2 (100.0 , 0.3 )

qualidade_produto5 <-  localizacaonr aparencia_loja5 (100.0 , 0.3 )

qualidade_produto5 <-  variedade_tamanhosnr Vendedor1 (100.0 , 0.3 )

qualidade_produto5 <-  formas_pagamentonr vitrine5 (100.0 , 0.3 )

qualidade_produto5 <-  variedade_cores1 variedade_tamanhos3 (100.0 , 0.3 )

qualidade_produto5 <-  variedade_cores2 localizacao5 (100.0 , 0.3 )

qualidade_produto5 <-  atendimentonr variedade_tamanhos4 (100.0 , 0.3 )

qualidade_produto5 <-  vitrine1 atendimento1 (50.0 , 0.6 )

qualidade_produto5 <-  divulgacao5 variedade_cores3 (100.0 , 0.3 )

qualidade_produto5 <-  localizacao6 Vendedor2 (50.0 , 0.6 )

qualidade_produto5 <-  Vizualizacao_externa2 localizacao4 (66.7 , 0.8 )

qualidade_produto5 <-  vitrine2 variedade_tamanhos5 (50.0 , 0.6 )

qualidade_produto5 <-  variedade_tamanhos1 formas_pagamento3 (100.0 , 0.3 )

qualidade_produto5 <-  aparencia_loja1 Vendedor3 (50.0 , 1.7 )

qualidade_produto5 <-  formas_pagamento4 aparencia_loja2 (50.0 , 2.3 )

qualidade_produto5 <-  divulgacao4 localizacao1 (50.0 , 4.0 )

qualidade_produto5 <-  atendimento5 provador4 (50.0 , 6.2 )

qualidade_produto5 <-  atendimento4 tarde (66.7 , 0.8 )

qualidade_produto5 <-  manha NaoRetornou (52.0 , 7.1 )

qualidade_produto2 <-  Vizualizacao_externa1 variedade_cores2 (100.0 , 0.3 )

qualidade_produto2 <-  variedade_cores1 atendimento1 (50.0 , 0.6 )

qualidade_produto2 <-  vitrine1 provador2 (50.0 , 0.6 )

qualidade_produto2 <-  variedade_cores6 localizacao5 (50.0 , 0.6 )

qualidade_produto2 <-  formas_pagamento5 atendimento6 (100.0 , 0.3 )

qualidade_produto2 <-  divulgacao5 vitrine2 (100.0 , 0.3 )

qualidade_produto2 <-  variedade_cores3 provador1 (100.0 , 0.3 )

qualidade_produto2 <-  localizacao6 variedade_tamanhos2 (66.7 , 0.8 )

qualidade_produto2 <-  Vizualizacao_externa2 aparencia_loja5 (50.0 , 0.6 )

qualidade_produto2 <-  formas_pagamento3 localizacao2 (50.0 , 0.6 )

qualidade_produto2 <-  Vendedor2 aparencia_loja2 (50.0 , 2.8 )

qualidade_produto2 <-  divulgacao4 formas_pagamento2 (66.7 , 0.8 )

localizacao4 <-  divulgacaonr qualidade_produto3 (100.0 , 0.3 )

localizacao4 <-  variedade_cores2 qualidade_produto1 (50.0 , 0.6 )

localizacao4 <-  atendimento1 Vendedor1 (50.0 , 0.6 )

localizacao4 <-  formas_pagamento5 divulgacao5 (50.0 , 1.1 )

localizacao4 <-  variedade_cores3 provador1 (100.0 , 0.3 )

localizacao4 <-  Vizualizacao_externa2 aparencia_loja5 (50.0 , 0.6 )

localizacao4 <-  vitrine2 variedade_tamanhos5 (50.0 , 0.6 )

localizacao4 <-  atendimento6 divulgacao3 (60.0 , 1.4 )

localizacao4 <-  variedade_tamanhos1 formas_pagamento3 (100.0 , 0.3 )

localizacao4 <-  aparencia_loja1 provador5 (50.0 , 0.6 )

localizacao4 <-  variedade_tamanhos2 vitrine5 (50.0 , 1.1 )

localizacao4 <-  qualidade_produto2 formas_pagamento4 (57.1 , 2.0 )

localizacao4 <-  divulgacao4 Vendedor3 (54.5 , 3.1 )

localizacao4 <-  atendimento5 provador3 (52.6 , 5.4 )

divulgacao2 <-  formas_pagamentonr aparencia_loja2 (100.0 , 0.3 )

divulgacao2 <-  Vizualizacao_externa1 variedade_cores1 (100.0 , 0.3 )

divulgacao2 <-  vitrine1 localizacao5 (100.0 , 0.3 )

divulgacao2 <-  atendimento1 Vendedor1 (50.0 , 0.6 )

divulgacao2 <-  variedade_cores6 variedade_tamanhos1 (50.0 , 0.6 )

divulgacao2 <-  formas_pagamento5 provador1 (100.0 , 0.3 )

divulgacao2 <-  variedade_cores3 Vendedor2 (60.0 , 1.4 )

divulgacao2 <-  localizacao6 formas_pagamento2 (50.0 , 1.7 )

divulgacao2 <-  Vizualizacao_externa2 aparencia_loja5 (50.0 , 0.6 )

divulgacao2 <-  vitrine2 formas_pagamento4 (50.0 , 1.1 )

divulgacao2 <-  atendimento2 variedade_tamanhos2 (50.0 , 2.3 )

divulgacao2 <-  atendimento6 qualidade_produto2 (50.0 , 1.7 )

divulgacao2 <-  aparencia_loja1 provador5 (50.0 , 0.6 )

divulgacao2 <-  localizacao2 qualidade_produto4 (50.0 , 2.8 )

divulgacao2 <-  Vizualizacao_externa3 aparencia_loja3 (58.8 , 4.8 )

divulgacao2 <-  provador2 variedade_tamanhos5 (50.0 , 1.1 )

provador2 <-  variedade_cores2 (60.0 , 1.4 )

provador2 <-  atendimento1 (57.1 , 2.0 )

provador2 <-  variedade_tamanhosnr localizacao6 (100.0 , 0.3 )

provador2 <-  Vizualizacao_externa1 divulgacao5 (100.0 , 0.3 )

provador2 <-  variedade_cores1 atendimento2 (100.0 , 0.3 )

provador2 <-  vitrine1 atendimento6 (100.0 , 0.3 )

provador2 <-  variedade_cores6 localizacao5 (50.0 , 0.6 )

provador2 <-  formas_pagamento5 aparencia_loja1 (50.0 , 0.6 )

provador2 <-  variedade_cores3 variedade_tamanhos1 (50.0 , 0.6 )

provador2 <-  Vizualizacao_externa2 vitrine2 (50.0 , 2.3 )

provador2 <-  formas_pagamento3 localizacao2 (50.0 , 0.6 )

provador2 <-  qualidade_produto1 variedade_tamanhos2 (54.5 , 3.1 )

provador2 <-  qualidade_produto2 formas_pagamento4 (71.4 , 2.0 )

provador2 <-  aparencia_loja5 formas_pagamento2 (60.0 , 1.4 )

provador2 <-  localizacao1 SimRetornou (50.0 , 0.6 )

provador2 <-  Vendedor4 NaoRetornou (50.0 , 3.4 )

localizacao5 <-  Vizualizacao_externa1 formas_pagamento4 (100.0 , 0.3 )

localizacao5 <-  variedade_cores2 aparencia_loja1 (50.0 , 0.6 )

localizacao5 <-  vitrine1 variedade_tamanhos2 (100.0 , 0.3 )

localizacao5 <-  variedade_cores6 variedade_tamanhos1 (50.0 , 0.6 )

localizacao5 <-  formas_pagamento5 provador1 (100.0 , 0.3 )

localizacao5 <-  atendimento2 variedade_tamanhos5 (50.0 , 0.6 )

localizacao5 <-  qualidade_produto1 divulgacao3 (100.0 , 0.3 )

localizacao5 <-  aparencia_loja5 Vizualizacao_externa3 (50.0 , 0.6 )

localizacao5 <-  divulgacao5 provador5 Vendedor3 (50.0 , 0.6 )

localizacao5 <-  Vizualizacao_externa2 divulgacao2 noite (50.0 , 0.6 )

qualidade_produto3 <-  divulgacaonr Vendedor3 (100.0 , 0.3 )

qualidade_produto3 <-  Vizualizacao_externa1 atendimento6 (100.0 , 0.3 )

qualidade_produto3 <-  vitrine1 formas_pagamento3 (100.0 , 0.3 )

qualidade_produto3 <-  formas_pagamento5 provador1 (100.0 , 0.3 )

qualidade_produto3 <-  divulgacao5 variedade_tamanhos1 (100.0 , 0.6 )

qualidade_produto3 <-  variedade_cores3 vitrine2 (66.7 , 0.8 )

qualidade_produto3 <-  localizacao6 atendimento3 (100.0 , 0.3 )

qualidade_produto3 <-  Vizualizacao_externa2 aparencia_loja4 (50.0 , 1.1 )

qualidade_produto3 <-  localizacao5 atendimento2 (50.0 , 0.6 )

qualidade_produto3 <-  localizacao2 divulgacao4 (50.0 , 0.6 )

qualidade_produto3 <-  variedade_tamanhos2 variedade_cores4 (50.0 , 4.0 )

qualidade_produto3 <-  aparencia_loja5 Vizualizacao_externa3 (50.0 , 0.6 )

qualidade_produto3 <-  divulgacao3 provador2 (60.0 , 1.4 )

qualidade_produto3 <-  provador5 formas_pagamento2 (100.0 , 0.8 )

qualidade_produto3 <-  Vendedor1 atendimento5 (50.0 , 2.3 )

divulgacao1 <-  qualidade_produtonr (50.0 , 0.6 )

divulgacao1 <-  Vizualizacao_externanr (50.0 , 0.6 )

divulgacao1 <-  vitrinenr (50.0 , 0.6 )

divulgacao1 <-  variedade_coresnr (50.0 , 0.6 )

divulgacao1 <-  aparencia_lojanr (66.7 , 0.8 )

divulgacao1 <-  variedade_tamanhosnr (50.0 , 1.1 )

divulgacao1 <-  variedade_cores1 (80.0 , 1.4 )

divulgacao1 <-  variedade_cores2 (80.0 , 1.4 )

divulgacao1 <-  provador (50.0 , 1.7 )

divulgacao1 <-  vitrine1 (66.7 , 1.7 )

divulgacao1 <-  atendimento1 (85.7 , 2.0 )

divulgacao1 <-  variedade_cores3 (52.4 , 5.9 )

divulgacao1 <-  localizacao6 (59.3 , 7.6 )

divulgacao1 <-  provador1 (67.7 , 8.8 )

divulgacao1 <-  variedade_tamanhos1 (63.6 , 9.3 )

divulgacao1 <-  aparencia_loja1 (60.0 , 9.9 )

divulgacao1 <-  qualidade_produto1 (64.1 , 11.0 )

divulgacao1 <-  localizacao2 (61.9 , 11.9 )

divulgacao1 <-  variedade_tamanhos2 (59.5 , 11.9 )

divulgacao1 <-  provador2 (56.9 , 18.4 )

divulgacao1 <-  localizacaonr SimRetornou (50.0 , 0.6 )

divulgacao1 <-  Vizualizacao_externa1 variedade_tamanhos3 (50.0 , 0.6 )

divulgacao1 <-  atendimentonr Vizualizacao_externa3 (100.0 , 0.3 )

divulgacao1 <-  variedade_cores6 Vizualizacao_externa2 (66.7 , 0.8 )

divulgacao1 <-  formas_pagamento5 vitrine2 (100.0 , 0.3 )

divulgacao1 <-  localizacao5 atendimento6 (66.7 , 0.8 )

divulgacao1 <-  atendimento2 aparencia_loja5 (50.0 , 0.6 )

divulgacao1 <-  formas_pagamento3 qualidade_produto2 (50.0 , 1.1 )

divulgacao1 <-  formas_pagamento4 aparencia_loja2 (75.0 , 2.3 )

divulgacao1 <-  Vendedor2 localizacao3 (53.8 , 3.7 )

divulgacao1 <-  localizacao1 Vendedor3 (80.0 , 1.4 )

divulgacao1 <-  formas_pagamento2 atendimento3 (53.3 , 4.2 )

divulgacao1 <-  vitrine3 variedade_cores5 (51.6 , 8.8 )

divulgacao1 <-  Vendedor4 NaoRetornou (58.3 , 3.4 )

variedade_coresnr <-  qualidade_produtonr (50.0 , 0.6 )

variedade_coresnr <-  Vizualizacao_externanr (50.0 , 0.6 )

variedade_coresnr <-  vitrinenr (50.0 , 0.6 )

variedade_coresnr <-  localizacaonr (66.7 , 0.8 )

variedade_coresnr <-  variedade_tamanhosnr (50.0 , 1.1 )

variedade_coresnr <-  formas_pagamentonr (50.0 , 1.1 )

variedade_coresnr <-  aparencia_lojanr atendimentonr (50.0 , 0.6 )

variedade_coresnr <-  divulgacaonr Vendedor1 (100.0 , 0.3 )

variedade_coresnr <-  provador aparencia_loja5 (50.0 , 0.6 )

provador1 <-  variedade_cores1 (60.0 , 1.4 )

provador1 <-  vitrine1 (50.0 , 1.7 )

provador1 <-  Vizualizacao_externa1 vitrine2 (50.0 , 0.6 )

provador1 <-  variedade_cores2 atendimento2 (50.0 , 0.6 )

provador1 <-  atendimento1 Vizualizacao_externa2 (100.0 , 0.6 )

provador1 <-  variedade_cores6 localizacao6 (66.7 , 0.8 )

provador1 <-  formas_pagamento5 variedade_tamanhos2 (100.0 , 0.3 )

provador1 <-  localizacao5 variedade_tamanhos1 (50.0 , 0.6 )

provador1 <-  atendimento6 qualidade_produto1 (50.0 , 1.7 )

provador1 <-  localizacao1 SimRetornou (50.0 , 0.6 )

provador1 <-  variedade_cores3 qualidade_produto2 Vendedor2 (50.0 , 0.6 )

localizacao2 <-  variedade_cores1 (60.0 , 1.4 )

localizacao2 <-  aparencia_lojanr provador5 (100.0 , 0.3 )

localizacao2 <-  divulgacaonr formas_pagamento5 (100.0 , 0.3 )

localizacao2 <-  variedade_cores2 provador1 (100.0 , 0.3 )

localizacao2 <-  atendimentonr aparencia_loja5 (50.0 , 0.6 )

localizacao2 <-  provador vitrine4 (50.0 , 0.6 )

localizacao2 <-  vitrine1 atendimento1 (50.0 , 0.6 )

localizacao2 <-  variedade_cores3 aparencia_loja1 (100.0 , 0.3 )

localizacao2 <-  vitrine2 Vizualizacao_externa5 (50.0 , 0.6 )

localizacao2 <-  atendimento2 qualidade_produto2 (50.0 , 1.1 )

localizacao2 <-  variedade_tamanhos1 divulgacao3 (50.0 , 0.6 )

localizacao2 <-  qualidade_produto1 aparencia_loja2 (50.0 , 0.6 )

localizacao2 <-  provador2 qualidade_produto5 (66.7 , 0.8 )

localizacao2 <-  Vizualizacao_externa2 variedade_tamanhos2 formas_pagamento2 (50.0 , 0.6 )

atendimentonr <-  qualidade_produtonr (100.0 , 0.6 )

atendimentonr <-  Vizualizacao_externanr (100.0 , 0.6 )

atendimentonr <-  vitrinenr (100.0 , 0.6 )

atendimentonr <-  variedade_coresnr (100.0 , 0.6 )

atendimentonr <-  aparencia_lojanr (66.7 , 0.8 )

atendimentonr <-  localizacaonr (100.0 , 0.8 )

atendimentonr <-  variedade_tamanhosnr (75.0 , 1.1 )

atendimentonr <-  formas_pagamentonr (75.0 , 1.1 )

atendimentonr <-  divulgacaonr (75.0 , 1.1 )

atendimentonr <-  provador (66.7 , 1.7 )

atendimentonr <-  formas_pagamento5 localizacao2 (100.0 , 0.3 )

atendimentonr <-  localizacao6 tarde (50.0 , 0.6 )

atendimentonr <-  variedade_tamanhos1 Vizualizacao_externa3 (50.0 , 0.6 )

localizacao3 <-  vitrine1 (50.0 , 1.7 )

localizacao3 <-  atendimento6 (53.1 , 9.1 )

localizacao3 <-  formas_pagamentonr aparencia_loja2 (100.0 , 0.3 )

localizacao3 <-  Vizualizacao_externa1 formas_pagamento3 (100.0 , 0.3 )

localizacao3 <-  provador Vizualizacao_externa3 (100.0 , 0.3 )

localizacao3 <-  atendimento1 variedade_cores3 (50.0 , 0.6 )

localizacao3 <-  variedade_cores6 formas_pagamento5 (100.0 , 0.3 )

localizacao3 <-  divulgacao5 Vizualizacao_externa2 (100.0 , 0.3 )

localizacao3 <-  provador1 Vendedor3 (50.0 , 1.7 )

localizacao3 <-  vitrine2 formas_pagamento4 (75.0 , 1.1 )

localizacao3 <-  atendimento2 aparencia_loja5 (50.0 , 0.6 )

localizacao3 <-  variedade_tamanhos1 Vendedor2 (50.0 , 1.1 )

localizacao3 <-  aparencia_loja1 provador5 (50.0 , 0.6 )

localizacao3 <-  qualidade_produto1 divulgacao4 (50.0 , 0.6 )

localizacao3 <-  variedade_tamanhos2 provador3 (66.7 , 0.8 )

localizacao3 <-  qualidade_produto2 divulgacao2 (60.0 , 2.8 )

localizacao3 <-  Vendedor1 SimRetornou (75.0 , 1.1 )

localizacao3 <-  provador2 noite (57.1 , 2.0 )

localizacao3 <-  variedade_tamanhos3 qualidade_produto3 (58.8 , 4.8 )

localizacao3 <-  tarde Vendedor4 (50.0 , 6.2 )

variedade_tamanhosnr <-  qualidade_produtonr (100.0 , 0.6 )

variedade_tamanhosnr <-  Vizualizacao_externanr (100.0 , 0.6 )

variedade_tamanhosnr <-  vitrinenr (100.0 , 0.6 )

variedade_tamanhosnr <-  variedade_coresnr (100.0 , 0.6 )

variedade_tamanhosnr <-  aparencia_lojanr (66.7 , 0.8 )

variedade_tamanhosnr <-  localizacaonr (100.0 , 0.8 )

variedade_tamanhosnr <-  formas_pagamentonr (75.0 , 1.1 )

variedade_tamanhosnr <-  divulgacaonr (50.0 , 1.1 )

variedade_tamanhosnr <-  atendimentonr (60.0 , 1.4 )

variedade_tamanhosnr <-  provador (50.0 , 1.7 )

variedade_tamanhosnr <-  localizacao6 aparencia_loja1 Vizualizacao_externa3 (50.0 , 0.6 )

variedade_tamanhosnr <-  aparencia_loja5 qualidade_produto5 tarde (50.0 , 0.6 )

variedade_tamanhosnr <-  provador2 formas_pagamento2 atendimento5 (50.0 , 0.6 )

variedade_cores1 <-  Vizualizacao_externa1 provador1 (100.0 , 0.3 )

variedade_cores1 <-  vitrine1 atendimento1 (50.0 , 0.6 )

variedade_cores1 <-  Vizualizacao_externa2 localizacao2 (66.7 , 0.8 )

variedade_cores1 <-  variedade_tamanhos1 qualidade_produto2 (50.0 , 0.6 )

variedade_cores1 <-  qualidade_produto1 aparencia_loja2 (50.0 , 0.6 )

variedade_cores1 <-  vitrine2 atendimento2 aparencia_loja1 (50.0 , 0.6 )

variedade_cores1 <-  variedade_tamanhos2 Vendedor1 atendimento3 (50.0 , 0.6 )

variedade_cores1 <-  variedade_tamanhos3 Vendedor3 atendimento5 (50.0 , 0.6 )

localizacao1 <-  Vendedor1 (53.1 , 18.1 )

localizacao1 <-  Vizualizacao_externa1 variedade_cores1 (100.0 , 0.3 )

localizacao1 <-  variedade_cores2 divulgacao5 (100.0 , 0.3 )

localizacao1 <-  provador vitrine5 (50.0 , 0.6 )

localizacao1 <-  atendimento1 variedade_cores3 (50.0 , 0.6 )

localizacao1 <-  Vizualizacao_externa2 qualidade_produto2 (50.0 , 1.1 )

localizacao1 <-  provador1 divulgacao4 (100.0 , 0.3 )

localizacao1 <-  vitrine2 atendimento2 (50.0 , 1.7 )

localizacao1 <-  aparencia_loja1 Vendedor2 (50.0 , 1.1 )

localizacao1 <-  qualidade_produto1 atendimento3 (50.0 , 1.7 )

localizacao1 <-  variedade_tamanhos2 qualidade_produto5 (50.0 , 0.6 )

localizacao1 <-  aparencia_loja5 divulgacao3 (50.0 , 2.8 )

localizacao1 <-  provador4 tarde (54.5 , 6.2 )

variedade_cores2 <-  Vizualizacao_externa1 divulgacao5 (100.0 , 0.3 )

variedade_cores2 <-  vitrine2 aparencia_loja5 (100.0 , 0.3 )

variedade_cores2 <-  atendimento2 variedade_tamanhos1 (66.7 , 0.8 )

variedade_cores2 <-  variedade_tamanhos2 qualidade_produto5 (50.0 , 0.6 )

variedade_cores2 <-  Vizualizacao_externa2 aparencia_loja1 Vendedor1 (100.0 , 0.3 )

variedade_cores2 <-  localizacao5 Vendedor3 noite (50.0 , 0.6 )

variedade_cores2 <-  provador1 localizacao2 qualidade_produto2 (100.0 , 0.3 )

variedade_cores2 <-  qualidade_produto1 provador2 atendimento3 (50.0 , 0.6 )

variedade_cores2 <-  Vendedor2 formas_pagamento2 variedade_tamanhos4 (50.0 , 0.6 )

variedade_cores3 <-  atendimento1 qualidade_produto1 (50.0 , 0.6 )

variedade_cores3 <-  vitrine2 divulgacao3 (50.0 , 0.6 )

variedade_cores3 <-  atendimento2 aparencia_loja2 (50.0 , 2.3 )

variedade_cores3 <-  variedade_tamanhos1 Vizualizacao_externa3 (50.0 , 0.6 )

variedade_cores3 <-  divulgacao5 provador5 Vendedor1 (50.0 , 0.6 )

variedade_cores3 <-  Vizualizacao_externa2 Vendedor2 qualidade_produto5 (100.0 , 0.3 )

variedade_cores3 <-  provador1 variedade_tamanhos2 Vizualizacao_externa5 (50.0 , 0.6 )

variedade_cores3 <-  aparencia_loja1 localizacao2 formas_pagamento2 (50.0 , 0.6 )

variedade_cores3 <-  qualidade_produto2 aparencia_loja5 divulgacao4 (100.0 , 0.3 )

variedade_cores3 <-  provador2 localizacao1 Vendedor3 (100.0 , 0.3 )

variedade_cores3 <-  qualidade_produto3 Vendedor4 NaoRetornou (66.7 , 0.8 )

variedade_cores3 <-  atendimento3 vitrine5 localizacao4 (100.0 , 0.3 )

variedade_cores3 <-  variedade_tamanhos5 atendimento5 tarde (100.0 , 0.3 )

variedade_cores4 <-  qualidade_produtonr (50.0 , 0.6 )

variedade_cores4 <-  Vizualizacao_externanr (50.0 , 0.6 )

variedade_cores4 <-  vitrinenr (50.0 , 0.6 )

variedade_cores4 <-  aparencia_lojanr (66.7 , 0.8 )

variedade_cores4 <-  variedade_tamanhosnr (50.0 , 1.1 )

variedade_cores4 <-  localizacao5 (50.0 , 8.5 )

variedade_cores4 <-  formas_pagamento3 (54.3 , 9.9 )

variedade_cores4 <-  variedade_tamanhos3 (58.3 , 20.4 )

variedade_cores4 <-  qualidade_produto3 (60.3 , 20.7 )

variedade_cores4 <-  atendimento3 (54.5 , 21.8 )

variedade_cores4 <-  provador3 (53.4 , 24.9 )

variedade_cores4 <-  vitrine3 (53.1 , 27.2 )

variedade_cores4 <-  localizacao3 (50.5 , 28.6 )

variedade_cores4 <-  Vizualizacao_externa4 (53.3 , 34.6 )

variedade_cores4 <-  localizacaonr divulgacaonr (50.0 , 0.6 )

variedade_cores4 <-  Vizualizacao_externa1 atendimento6 (100.0 , 0.3 )

variedade_cores4 <-  atendimento1 Vendedor1 (50.0 , 0.6 )

